questionId,currentTopic,proposedTopic,confidence,status,questionNo,assetUrl,sourceStatus,answerVerified,reason
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-53,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,53,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-53.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-54,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,54,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-54.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-55,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,55,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-55.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-56,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,56,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-56.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-57,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,57,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-57.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-01,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-01.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-02,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-02.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-03,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-03.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-04,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-04.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-05,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-05.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-06,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-06.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-07,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-07.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-08,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-08.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-09,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-09.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-10,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-10.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-11,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-a-11.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-01,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-01.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-02,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-02.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-03,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-03.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-04,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-04.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-05,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-05.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-06,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-06.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-07,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-07.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-08,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-08.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-09,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-09.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-10,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-10.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-11,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-b-11.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-01,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-01.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-02,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-02.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-03,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-03.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-04,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-04.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-05,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-05.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-06,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-06.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-07,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-07.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-08,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-08.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-09,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-09.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-10,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-10.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-11,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-11.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-12,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,12,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-1-c-12.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-01,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-01.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-02,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-02.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-03,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-03.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-04,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-04.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-05,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-05.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-06,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-06.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-07,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-07.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-08,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-08.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-09,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-09.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-10,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-10.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-11,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-11.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-12,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,12,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-a-12.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-01,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-01.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-02,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-02.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-03,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-03.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-04,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-04.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-05,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-05.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-06,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-test-2-b-06.jpg,student-ready,True,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
